id_1,id_2
18805,20632
19347,20632
507,20633
6023,20633
17632,20633
2114,20643
18180,20643
5490,20643
11755,20643
10154,20643
17075,20643
17933,20643
1393,20643
4816,20693
6447,20693
13742,20693
909,20693
7735,20693
13435,20693
13945,20693
1339,20693
1880,20693
3935,20693
7966,20693
16778,20693
18424,20693
19320,20693
770,20700
864,20700
961,20700
983,20700
2596,20700
3097,20700
8389,20700
8790,20700
9125,20700
10426,20700
11323,20700
14497,20700
15531,20700
15951,20700
16175,20700
16895,20700
16999,20700
19086,20700
19792,20700
20586,20700
715,20700
1387,20700
1654,20700
2085,20700
2311,20700
2442,20700
2773,20700
3077,20700
4689,20700
5432,20700
7467,20700
10104,20700
11229,20700
11289,20700
11364,20700
14052,20700
14561,20700
15052,20700
15174,20700
16977,20700
18645,20700
18777,20700
20343,20700
22265,20700
977,20700
1586,20700
2981,20700
3584,20700
5622,20700
7966,20700
8139,20700
9525,20700
9677,20700
11538,20700
11683,20700
12088,20700
12408,20700
13228,20700
15096,20700
17726,20700
19063,20700
20276,20700
21231,20700
2422,20700
2942,20700
3805,20700
4502,20700
6045,20700
6232,20700
8869,20700
9220,20700
9493,20700
9651,20700
10334,20700
10379,20700
10468,20700
10666,20700
11644,20700
12524,20700
12842,20700
12936,20700
13095,20700
19820,20700
958,20770
2544,20770
3892,20770
5902,20770
6932,20770
7880,20770
11341,20770
12353,20770
12569,20770
13690,20770
17566,20770
17686,20770
18216,20770
794,20770
909,20770
1123,20770
1730,20770
1917,20770
2600,20770
7761,20770
8841,20770
9319,20770
9549,20770
10608,20770
11415,20770
13428,20770
1921,20770
4018,20770
5587,20770
6213,20770
7361,20770
7653,20770
8216,20770
11273,20770
11634,20770
11846,20770
12235,20770
13784,20770
14399,20770
15090,20770
15236,20770
15755,20770
15782,20770
16727,20770
20276,20770
21231,20770
356,20770
1071,20770
3896,20770
5896,20770
5910,20770
7438,20770
12283,20770
12371,20770
13252,20770
14596,20770
14804,20770
15053,20770
17402,20770
17983,20770
56,20781
9784,20781
14603,20781
22374,20781
8606,20781
9218,20781
14802,20781
16869,20781
20538,20781
1339,20781
3935,20781
8216,20781
16921,20781
17866,20781
10379,20781
7341,20790
13679,20790
4296,20790
20083,20790
4701,20790
2112,20805
5769,20805
9287,20805
16807,20805
2265,20805
17075,20805
17693,20805
17933,20805
19637,20805
14028,20805
2114,20810
2837,20810
3629,20810
7162,20810
11136,20810
13443,20810
16340,20810
20141,20810
5281,20810
5637,20810
10319,20810
11158,20810
12126,20810
12264,20810
12743,20810
13726,20810
14090,20810
14240,20810
15742,20810
17632,20810
19725,20810
20083,20810
224,20810
3556,20810
4784,20810
5631,20810
7933,20810
9382,20810
9441,20810
9530,20810
9677,20810
11345,20810
12408,20810
17075,20810
18060,20810
19304,20810
19430,20810
19943,20810
3400,20810
4531,20810
4809,20810
5741,20810
8115,20810
10470,20810
10506,20810
11118,20810
11603,20810
14407,20810
14981,20810
18424,20810
22464,20810
3004,20822
14249,20822
18866,20822
1901,20822
4368,20822
5513,20823
6160,20823
11323,20823
13434,20823
14497,20823
15476,20823
15531,20823
16895,20823
2442,20823
3370,20823
4499,20823
4518,20823
12464,20823
19743,20823
20343,20823
1586,20823
3100,20823
5132,20823
9373,20823
9571,20823
13835,20823
16524,20823
20276,20823
20435,20823
1583,20823
10468,20823
11123,20823
11644,20823
17204,20823
17402,20823
11507,20833
254,20922
983,20922
1745,20922
3073,20922
5458,20922
5513,20922
6160,20922
6441,20922
8883,20922
9125,20922
10426,20922
11323,20922
11341,20922
11376,20922
13434,20922
13742,20922
14497,20922
15076,20922
15531,20922
15951,20922
16806,20922
16895,20922
18216,20922
19086,20922
19992,20922
20586,20922
754,20922
1387,20922
1654,20922
2442,20922
2773,20922
4689,20922
7793,20922
8263,20922
9294,20922
9319,20922
9625,20922
10039,20922
10769,20922
15174,20922
15239,20922
16541,20922
16977,20922
16997,20922
19562,20922
977,20922
1586,20922
1921,20922
2450,20922
3046,20922
3158,20922
3584,20922
5622,20922
6806,20922
7966,20922
8139,20922
8232,20922
8456,20922
9284,20922
9571,20922
11498,20922
11756,20922
12098,20922
12408,20922
14646,20922
15110,20922
15236,20922
15963,20922
16093,20922
17384,20922
17726,20922
17866,20922
19573,20922
20276,20922
20279,20922
20892,20922
21231,20922
270,20922
2942,20922
3599,20922
4502,20922
6232,20922
9220,20922
9493,20922
10468,20922
11432,20922
11804,20922
12023,20922
12371,20922
12524,20922
12937,20922
13095,20922
14769,20922
15085,20922
17984,20922
770,20930
3996,20930
5073,20930
5513,20930
9241,20930
10002,20930
11323,20930
11401,20930
12353,20930
13434,20930
14497,20930
15531,20930
15951,20930
16470,20930
16558,20930
16895,20930
17042,20930
19792,20930
19992,20930
20586,20930
679,20930
754,20930
1123,20930
1387,20930
2311,20930
2773,20930
3757,20930
4574,20930
4948,20930
5011,20930
7412,20930
8567,20930
9294,20930
10319,20930
11244,20930
11885,20930
13325,20930
13915,20930
14561,20930
14605,20930
14678,20930
15174,20930
15289,20930
16977,20930
18482,20930
19027,20930
19200,20930
19810,20930
20433,20930
917,20930
977,20930
3158,20930
3242,20930
3334,20930
3374,20930
3911,20930
4201,20930
4747,20930
5282,20930
5897,20930
8232,20930
8740,20930
9571,20930
9677,20930
9939,20930
10492,20930
11756,20930
12088,20930
13228,20930
13543,20930
14234,20930
15963,20930
17726,20930
19573,20930
20276,20930
20435,20930
21231,20930
22328,20930
1391,20930
1634,20930
2284,20930
2819,20930
4579,20930
6232,20930
6543,20930
6980,20930
7209,20930
8896,20930
9220,20930
10468,20930
15615,20930
17376,20930
19649,20930
18,20938
2224,20938
9125,20938
13742,20938
14497,20938
16895,20938
20930,20938
1141,20938
9028,20938
16615,20938
18645,20938
19027,20938
7966,20938
9571,20938
11498,20938
12496,20938
19573,20938
2819,20938
9220,20938
10749,20938
14547,20938
17984,20938
5828,21013
7680,21013
9784,21013
10426,21013
11928,21013
13445,21013
14031,21013
17148,21013
19486,21013
20067,21013
20228,21013
22374,21013
1901,21013
2085,21013
2377,21013
2929,21013
5183,21013
5306,21013
5390,21013
6116,21013
8606,21013
9594,21013
10318,21013
11332,21013
13435,21013
14918,21013
19743,21013
197,21013
1372,21013
2608,21013
3830,21013
4786,21013
5683,21013
6409,21013
6993,21013
7460,21013
7487,21013
8049,21013
9104,21013
10578,21013
15532,21013
16560,21013
16921,21013
17051,21013
17866,21013
19054,21013
2068,21013
3278,21013
3735,21013
5212,21013
9761,21013
10379,21013
10967,21013
11260,21013
12936,21013
16741,21013
17215,21013
17299,21013
18886,21013
6621,21035
12640,21035
17507,21035
18052,21035
18118,21035
1182,21035
6390,21035
2732,21035
17858,21035
24,21035
5030,21035
7311,21035
20180,21035
1823,21079
11657,21079
20135,21079
8243,21079
11003,21079
14192,21079
14546,21079
19483,21079
19743,21079
7911,21079
8049,21079
14181,21079
5755,21079
10379,21079
12280,21079
16618,21079
18721,21079
17022,21100
17547,21100
280,21105
8535,21105
9256,21105
10210,21105
13853,21105
17284,21105
655,21105
5362,21105
7553,21105
14076,21105
19557,21105
19626,21105
49,21105
3000,21105
6674,21105
10512,21105
12735,21105
14868,21105
18710,21105
1274,21105
5500,21105
7799,21105
8911,21105
12285,21105
13608,21105
14904,21105
10005,21106
13323,21106
7157,21106
7351,21106
19128,21106
19448,21106
17502,21106
12288,21114
18573,21114
20319,21114
9761,21114
18886,21114
9196,21115
12751,21115
6811,21115
13981,21115
14134,21125
20949,21125
16941,21137
7850,21137
11917,21137
1927,21199
15903,21199
21086,21199
9292,21199
5458,21212
5513,21212
6441,21212
8883,21212
11341,21212
11787,21212
13742,21212
14031,21212
16895,21212
18906,21212
19757,21212
20922,21212
22374,21212
715,21212
1123,21212
1901,21212
4225,21212
4499,21212
4518,21212
4948,21212
5451,21212
6116,21212
7735,21212
8606,21212
9294,21212
9319,21212
11332,21212
12464,21212
14802,21212
16869,21212
19743,21212
20343,21212
1372,21212
1921,21212
2608,21212
4036,21212
4786,21212
7460,21212
8216,21212
9284,21212
12098,21212
12452,21212
13426,21212
14181,21212
15236,21212
15963,21212
17384,21212
17726,21212
17791,21212
17866,21212
18725,21212
18966,21212
21231,21212
927,21212
2078,21212
2422,21212
3735,21212
3896,21212
5212,21212
8869,21212
10379,21212
10468,21212
11260,21212
18721,21212
19347,21212
615,21214
1300,21214
2101,21214
2163,21214
2810,21214
3303,21214
6601,21214
7153,21214
14749,21214
14936,21214
16903,21214
909,21214
4504,21214
5637,21214
6007,21214
6382,21214
13254,21214
14091,21214
20663,21214
1629,21214
4275,21214
6022,21214
6095,21214
9304,21214
10643,21214
12819,21214
14490,21214
14819,21214
15298,21214
17955,21214
18918,21214
134,21214
359,21214
2034,21214
2419,21214
3216,21214
3524,21214
4242,21214
5716,21214
5948,21214
6285,21214
7625,21214
7890,21214
13085,21214
13865,21214
13870,21214
15438,21214
11323,21241
14497,21241
19992,21241
1387,21241
1654,21241
2442,21241
7467,21241
8700,21241
9755,21241
12243,21241
15174,21241
16977,21241
19562,21241
7325,21241
8139,21241
19573,21241
19795,21241
4579,21241
9220,21241
11775,21241
17984,21241
19870,21241
9392,21247
13643,21247
5806,21247
10005,21253
13323,21253
19648,21253
4615,21253
5565,21253
5981,21253
7351,21253
8978,21253
19128,21253
19448,21253
16053,21253
17502,21253
17771,21253
17973,21253
779,21255
4846,21255
8577,21255
12677,21255
20810,21255
12071,21255
14955,21255
16323,21255
5557,21255
16328,21255
131,21255
3405,21255
10606,21255
22171,21255
18052,21272
18118,21272
21035,21272
7892,21272
13134,21272
17438,21272
2732,21272
3862,21272
6603,21272
18905,21272
5030,21272
6427,21272
7311,21272
11212,21272
20180,21272
18409,21273
20489,21273
789,21273
17878,21273
319,21273
8050,21273
11996,21273
17392,21273
17507,21280
1182,21280
11102,21280
4,21280
4211,21280
18905,21280
1461,21280
12593,21280
12872,21280
20488,21280
14,21323
496,21323
2114,21323
5458,21323
5748,21323
10426,21323
11315,21323
14392,21323
14666,21323
16630,21323
18216,21323
18858,21323
19757,21323
19837,21323
2075,21323
2085,21323
5064,21323
5398,21323
10182,21323
10286,21323
11034,21323
11332,21323
11557,21323
12017,21323
12153,21323
17325,21323
2673,21323
5598,21323
6137,21323
8139,21323
9074,21323
11103,21323
16534,21323
17866,21323
18062,21323
19063,21323
19137,21323
19843,21323
2444,21323
5822,21323
5994,21323
9128,21323
10418,21323
12740,21323
17691,21323
18512,21323
20071,21323
21157,21323
22171,21323
3683,21335
8126,21335
18661,21335
4296,21335
11530,21335
16910,21335
684,21335
7879,21335
10594,21335
14782,21335
16437,21335
18952,21335
21214,21440
5518,21450
11389,21450
18906,21450
19757,21450
1827,21450
5183,21450
7735,21450
8606,21450
11280,21450
15114,21450
15223,21450
1372,21450
3630,21450
10578,21450
17631,21450
21254,21450
11430,21450
19347,21450
1019,21489
1620,21489
2117,21489
2544,21489
7891,21489
7974,21489
9196,21489
11657,21489
13893,21489
16009,21489
16349,21489
16392,21489
17148,21489
18708,21489
19399,21489
19984,21489
20770,21489
21125,21489
794,21489
3115,21489
4441,21489
4810,21489
6067,21489
6390,21489
7348,21489
8325,21489
9818,21489
10429,21489
10608,21489
11073,21489
12838,21489
12950,21489
13778,21489
14090,21489
14955,21489
15468,21489
17345,21489
18273,21489
19657,21489
19725,21489
20390,21489
36,21489
1718,21489
5101,21489
9109,21489
9126,21489
9677,21489
9882,21489
10643,21489
11152,21489
11273,21489
11634,21489
13680,21489
14490,21489
15532,21489
15782,21489
16838,21489
18060,21489
18380,21489
19815,21489
19896,21489
19977,21489
20977,21489
781,21489
871,21489
1086,21489
2842,21489
3153,21489
5948,21489
6768,21489
6950,21489
7291,21489
8274,21489
11114,21489
11809,21489
11892,21489
13621,21489
14189,21489
14532,21489
14736,21489
18699,21489
5458,21608
8577,21608
7385,21608
8990,21608
9910,21608
14619,21608
17075,21608
19190,21608
20758,21608
2071,21608
9499,21608
11921,21608
13691,21608
16993,21608
10426,21629
13434,21629
21212,21629
4518,21629
4948,21629
16869,21629
1921,21629
7460,21629
20279,21629
21231,21629
4343,21629
8879,21629
19649,21629
13302,21653
3577,21653
14428,21653
50,21729
961,21729
983,21729
1823,21729
1891,21729
3073,21729
3097,21729
3880,21729
4131,21729
5361,21729
5458,21729
5828,21729
6160,21729
6441,21729
6815,21729
7083,21729
8883,21729
8926,21729
9419,21729
9784,21729
9905,21729
10066,21729
10202,21729
10426,21729
11125,21729
11323,21729
11341,21729
11352,21729
11657,21729
11966,21729
12249,21729
12353,21729
12523,21729
13300,21729
13602,21729
13634,21729
14031,21729
14166,21729
14497,21729
14640,21729
15066,21729
15076,21729
15297,21729
15531,21729
15821,21729
15951,21729
16574,21729
16895,21729
17093,21729
17148,21729
17301,21729
17370,21729
18216,21729
18858,21729
19551,21729
19885,21729
19992,21729
20059,21729
20067,21729
20135,21729
20559,21729
20823,21729
21013,21729
21079,21729
21212,21729
22374,21729
94,21729
127,21729
567,21729
715,21729
754,21729
899,21729
1330,21729
1387,21729
1639,21729
1654,21729
1827,21729
1901,21729
1917,21729
2014,21729
2085,21729
2311,21729
2377,21729
2773,21729
3066,21729
3115,21729
3370,21729
3864,21729
4399,21729
4453,21729
4499,21729
4689,21729
5064,21729
5390,21729
5451,21729
6066,21729
7026,21729
7379,21729
7467,21729
7793,21729
7961,21729
8606,21729
8700,21729
8737,21729
9087,21729
9262,21729
9294,21729
9299,21729
9310,21729
9319,21729
9339,21729
9818,21729
9893,21729
9949,21729
9968,21729
10769,21729
10887,21729
11003,21729
11158,21729
11165,21729
11189,21729
11449,21729
11755,21729
12458,21729
12464,21729
13428,21729
14052,21729
14192,21729
14209,21729
14272,21729
14341,21729
14344,21729
14546,21729
14678,21729
14802,21729
14966,21729
15114,21729
15174,21729
15239,21729
15289,21729
15468,21729
15742,21729
15849,21729
16032,21729
16186,21729
16198,21729
16345,21729
16466,21729
16851,21729
16869,21729
16977,21729
17197,21729
17231,21729
17354,21729
18580,21729
19027,21729
19200,21729
19483,21729
19543,21729
19759,21729
20173,21729
20343,21729
20433,21729
20538,21729
20646,21729
21033,21729
21496,21729
133,21729
197,21729
554,21729
977,21729
1278,21729
1586,21729
1733,21729
1921,21729
2245,21729
3229,21729
3242,21729
3935,21729
4036,21729
4064,21729
4440,21729
4779,21729
5023,21729
5280,21729
5345,21729
5683,21729
5808,21729
6173,21729
6222,21729
6409,21729
6703,21729
6993,21729
7325,21729
7911,21729
7966,21729
8049,21729
8139,21729
8216,21729
8232,21729
8524,21729
8740,21729
8970,21729
9525,21729
9677,21729
9910,21729
9939,21729
10492,21729
10544,21729
10792,21729
10827,21729
11145,21729
11273,21729
11507,21729
11538,21729
11553,21729
11683,21729
11756,21729
11797,21729
12088,21729
12098,21729
12496,21729
13264,21729
13309,21729
14082,21729
14181,21729
14646,21729
15090,21729
15096,21729
15782,21729
15963,21729
16093,21729
16432,21729
16560,21729
16689,21729
16746,21729
16791,21729
16866,21729
16968,21729
17051,21729
17105,21729
17384,21729
17694,21729
17866,21729
18015,21729
18221,21729
18935,21729
19054,21729
19137,21729
19231,21729
19247,21729
19795,21729
20692,21729
20758,21729
21231,21729
21277,21729
72,21729
270,21729
927,21729
1103,21729
1271,21729
1761,21729
2068,21729
2078,21729
2244,21729
2444,21729
2842,21729
3491,21729
3499,21729
3599,21729
3735,21729
4042,21729
4502,21729
4579,21729
4864,21729
4897,21729
5025,21729
5212,21729
5228,21729
5241,21729
5744,21729
5755,21729
5843,21729
6045,21729
6473,21729
6780,21729
7010,21729
7209,21729
7664,21729
8098,21729
8316,21729
8765,21729
8869,21729
9018,21729
9220,21729
9858,21729
10379,21729
10418,21729
10789,21729
10967,21729
11118,21729
11336,21729
11432,21729
11644,21729
11775,21729
11804,21729
12254,21729
12280,21729
12459,21729
12500,21729
12524,21729
12740,21729
12776,21729
12936,21729
12937,21729
12993,21729
13252,21729
13268,21729
13487,21729
13576,21729
13821,21729
14407,21729
15785,21729
15858,21729
16122,21729
16520,21729
16602,21729
16741,21729
16978,21729
17299,21729
17450,21729
17780,21729
17984,21729
18512,21729
18721,21729
18805,21729
18819,21729
18949,21729
19347,21729
19623,21729
19870,21729
21351,21729
21569,21729
21588,21729
22171,21729
22405,21729
21054,21767
21536,21767
7691,21767
16566,21767
5951,21772
6029,21772
9549,21772
18343,21772
20083,21772
14619,21772
16469,21772
6510,21772
14296,21772
16854,21772
17983,21772
18438,21772
18952,21772
347,21787
2990,21787
5951,21787
9905,21787
12677,21787
13530,21787
17357,21787
20781,21787
2929,21787
3115,21787
3821,21787
7502,21787
9339,21787
12071,21787
15425,21787
15760,21787
15830,21787
18722,21787
391,21787
4064,21787
6173,21787
9104,21787
12609,21787
18527,21787
19493,21787
2416,21787
6696,21787
6980,21787
7427,21787
8038,21787
10126,21787
14981,21787
15188,21787
18828,21787
18886,21787
21761,21787
11008,21793
701,21793
18409,21845
6501,21845
17019,21845
11550,21845
18883,21845
21061,21845
4368,21845
5948,21845
11212,21845
13471,21845
17392,21845
20254,21845
755,21890
4100,21890
9741,21890
10849,21890
13435,21890
8245,21890
11917,21890
1404,21890
2597,21890
10506,21890
11809,21890
18772,21890
20151,21890
14495,21942
20416,21942
7452,21942
14551,21942
18530,21942
513,21942
2842,21942
6961,21942
10606,21942
13630,21942
2365,21975
3342,21975
6202,21975
6562,21975
7833,21975
11771,21975
12288,21975
13690,21975
14608,21975
18529,21975
19437,21975
1184,21975
1917,21975
3066,21975
4737,21975
9262,21975
10047,21975
12169,21975
14802,21975
15830,21975
18573,21975
21671,21975
1360,21975
2057,21975
6173,21975
6544,21975
6703,21975
7460,21975
7475,21975
9663,21975
11846,21975
12654,21975
13309,21975
14132,21975
19691,21975
356,21975
1431,21975
3896,21975
7269,21975
9761,21975
11472,21975
14043,21975
14981,21975
18828,21975
18886,21975
4992,21985
13300,21985
94,21985
8606,21985
1372,21985
871,21985
15067,22071
20421,22071
21229,22071
15632,22084
17523,22084
6390,22084
10828,22084
12874,22084
13443,22121
9692,22121
7848,22121
13441,22121
3073,22164
6686,22164
8735,22164
9113,22164
19511,22164
20228,22164
14204,22164
19889,22164
4440,22164
8595,22164
7142,22164
7843,22164
10294,22164
15403,22164
20856,22164
3892,22240
13822,22240
16895,22240
8225,22240
11332,22240
19134,22240
3935,22240
5531,22240
7460,22240
17866,22240
2068,22240
15858,22240
20024,22240
2618,22273
8512,22273
6171,22294
20559,22294
3864,22294
8925,22294
9594,22294
11158,22294
14802,22294
16869,22294
7460,22294
17866,22294
8879,22294
13441,22294
10742,22331
6023,22331
8606,22331
205,22331
9126,22331
11327,22331
19430,22331
6404,22376
13721,22376
6129,22376
8517,22376
13327,22376
1535,22376
3302,22376
9817,22376
3898,22376
11269,22378
19885,22378
1387,22378
4225,22378
4499,22378
14842,22378
16032,22378
21496,22378
4779,22378
5297,22378
6993,22378
8139,22378
8499,22378
10503,22378
11756,22378
14047,22378
17112,22378
21408,22378
3743,22378
3805,22378
5057,22378
14084,22378
14906,22378
15761,22378
16122,22378
22171,22378
2337,22385
2890,22385
4187,22385
10395,22385
10973,22385
13555,22385
14169,22385
14622,22385
16431,22385
367,22385
12929,22385
13206,22385
13503,22385
1803,22385
2897,22385
3081,22385
3862,22385
4265,22385
8443,22385
9109,22385
9514,22385
10013,22385
10670,22385
12833,22385
13791,22385
14128,22385
14207,22385
4760,22385
5948,22385
8855,22385
10586,22385
12812,22385
14804,22385
16036,22385
961,22398
5458,22398
6383,22398
9125,22398
9241,22398
10002,22398
10202,22398
10426,22398
11277,22398
11323,22398
14497,22398
15531,22398
15951,22398
16895,22398
19086,22398
19992,22398
754,22398
1205,22398
1654,22398
2311,22398
2442,22398
7467,22398
8002,22398
9294,22398
9504,22398
9755,22398
10834,22398
11244,22398
11289,22398
1278,22398
4672,22398
5650,22398
6806,22398
7966,22398
8139,22398
12088,22398
12408,22398
14646,22398
16093,22398
16689,22398
16791,22398
17783,22398
20435,22398
21855,22398
2244,22398
2422,22398
2942,22398
4502,22398
6151,22398
6543,22398
6780,22398
9220,22398
11775,22398
12254,22398
13095,22398
14659,22398
6481,22443
9784,22443
10426,22443
14249,22443
20822,22443
1901,22443
4499,22443
8362,22443
16032,22443
17231,22443
133,22443
1087,22443
3229,22443
16355,22443
19377,22443
4068,22443
5212,22443
14685,22443
21588,22443
3892,22455
6686,22455
159,159
205,227
2679,331
7811,331
197,338
18717,370
14864,370
49,655
464,657
127,679
65,701
221,701
406,701
19,701
49,701
197,701
634,701
664,701
495,701
686,701
133,715
405,715
496,754
377,754
65,789
205,789
682,789
781,839
496,863
197,863
14908,863
406,866
392,866
757,899
484,909
42,909
278,909
866,909
871,909
347,916
7427,916
197,1025
368,1025
961,1053
3370,1053
133,1053
3432,1053
3889,1053
4042,1053
347,1063
388,1063
391,1063
7427,1063
961,1084
983,1084
754,1084
254,1123
770,1123
961,1123
127,1123
377,1123
679,1123
715,1123
917,1123
977,1123
1103,1123
839,1126
961,1141
395,1182
891,1182
4,1182
682,1184
961,1205
1084,1205
11244,1205
909,1220
8402,1324
1324,1324
3115,1324
3046,1324
5622,1324
8456,1324
337,1330
997,1330
1025,1330
1063,1330
11363,1330
197,1330
436,1330
339,1387
395,1387
496,1387
770,1387
961,1387
983,1387
11401,1387
679,1387
715,1387
754,1387
899,1387
1025,1387
1123,1387
1141,1387
1205,1387
11244,1387
11363,1387
977,1387
1007,1387
1209,1387
7460,1387
368,1387
405,1387
614,1387
757,1387
927,1387
1282,1387
5241,1387
8353,1418
9337,1418
9898,1418
12076,1418
7132,1418
8225,1418
9940,1418
11415,1418
20349,1418
4018,1418
5531,1418
6411,1418
8013,1418
12235,1418
19092,1418
20363,1418
15936,1418
755,1468
11679,1471
3047,1471
1094,1531
187,1531
742,1585
1148,1585
1469,1585
339,1639
127,1639
909,1639
1141,1639
1387,1639
1313,1639
770,1654
961,1654
983,1654
11401,1654
701,1654
715,1654
754,1654
1123,1654
1205,1654
1387,1654
1639,1654
11244,1654
917,1654
1007,1654
7460,1654
240,1654
405,1654
1103,1654
1271,1654
1391,1654
1583,1654
977,1713
1494,1780
560,1827
22374,1901
94,1901
133,1901
1087,1901
72,1901
7427,1901
3342,1917
6202,1917
6562,1917
7833,1917
9352,1917
12288,1917
13690,1917
14608,1917
18581,1917
3066,1917
4737,1917
9262,1917
10047,1917
15830,1917
18573,1917
426,1917
4064,1917
4786,1917
6173,1917
6544,1917
6703,1917
7475,1917
9663,1917
11846,1917
12654,1917
13309,1917
14132,1917
15961,1917
3896,1917
7664,1917
8579,1917
9761,1917
10724,1917
11472,1917
14043,1917
14981,1917
9968,2014
983,2031
9241,2031
14497,2031
16895,2031
19792,2031
754,2031
2311,2031
2773,2031
9294,2031
2874,2031
8232,2031
10445,2031
11498,2031
13835,2031
4502,2031
6045,2031
14,2075
339,2085
961,2085
1745,2085
567,2085
715,2085
2075,2085
426,2085
356,2085
1271,2085
2078,2085
1156,2119
128,2119
672,2119
142,2119
682,2119
2080,2119
969,2165
199,2169
1648,2187
909,2187
7671,2187
770,2311
961,2311
11401,2311
127,2311
679,2311
1123,2311
1654,2311
917,2311
270,2311
1391,2311
1025,2334
1330,2334
863,2377
1901,2377
2068,2377
18,2442
770,2442
961,2442
983,2442
1263,2442
1891,2442
2224,2442
11401,2442
159,2442
679,2442
715,2442
754,2442
1084,2442
1123,2442
1205,2442
1387,2442
1639,2442
2085,2442
2311,2442
11244,2442
917,2442
1007,2442
1209,2442
1278,2442
1586,2442
2193,2442
2218,2442
2245,2442
927,2442
1103,2442
1271,2442
1391,2442
1583,2442
2244,2442
2284,2442
2114,2451
14495,2451
1761,2459
2442,2506
270,2506
101,2539
96,2539
742,2554
1585,2554
185,2554
1148,2554
1886,2554
2544,2600
2262,2603
1291,2603
1852,2603
538,2639
14,2684
1827,2684
1007,2684
2444,2684
909,2743
1730,2743
1515,2760
2100,2760
961,2773
983,2773
1745,2773
2356,2773
715,2773
1123,2773
1387,2773
1654,2773
2311,2773
2442,2773
977,2773
1007,2773
1278,2773
1586,2773
2245,2773
1391,2773
1649,2773
2284,2773
2114,2854
2477,2854
909,2860
5951,2929
6202,2929
7833,2929
9905,2929
13445,2929
22455,2929
916,2929
2433,2929
6493,2929
10231,2929
12169,2929
4786,2929
5531,2929
6409,2929
9104,2929
9178,2929
12609,2929
15110,2929
538,2929
1431,2929
2078,2929
2416,2929
5212,2929
6696,2929
8038,2929
10126,2929
2461,2991
1827,2991
197,2991
1921,3006
65,3047
2216,3047
6418,3047
7932,3047
11679,3047
16387,3047
18334,3047
909,3047
6140,3047
6382,3047
6873,3047
8477,3047
9452,3047
1618,3047
6872,3047
8957,3047
10108,3047
2514,3047
3400,3047
10506,3047
148,3066
347,3066
2544,3066
2639,3066
1360,3066
7475,3066
356,3066
1517,3074
839,3074
1126,3074
754,3077
1123,3077
2442,3077
2773,3077
3046,3115
927,3115
2514,3338
1387,3370
1654,3370
2442,3370
11244,3370
977,3370
270,3370
1578,3461
2837,3515
3024,3521
127,3521
1244,3541
3269,3541
2595,3541
2969,3588
2422,3588
1123,3628
2554,3631
3297,3673
961,3679
2596,3679
3097,3679
754,3679
1387,3679
1654,3679
2442,3679
219,3679
496,3757
770,3757
961,3757
2596,3757
3097,3757
11401,3757
127,3757
679,3757
1123,3757
1387,3757
1654,3757
2311,3757
2442,3757
197,3757
917,3757
2981,3757
3334,3757
3584,3757
11775,3757
8606,3792
2553,3792
8606,3798
7460,3798
2078,3798
347,3821
5951,3821
6686,3821
1063,3821
7502,3821
8606,3821
12169,3821
391,3821
4064,3821
5768,3821
6219,3821
6980,3821
7427,3821
8021,3821
18828,3821
496,3864
3695,3864
39,3864
8606,3864
2114,3887
3223,3925
983,4090
2442,4090
2981,4090
1515,4096
2760,4096
12749,4096
1118,4096
1718,4100
11917,4100
8050,4100
2216,4111
1566,4111
1255,4111
3188,4111
1404,4111
2514,4111
101,4118
1517,4118
1618,4118
18717,4141
370,4141
909,4141
160,4141
14864,4141
11980,4176
4096,4176
12749,4176
15419,4176
961,4225
983,4225
3695,4225
39,4225
1205,4225
1387,4225
2311,4225
3864,4225
8606,4225
977,4225
1271,4225
2078,4225
3491,4225
3499,4225
3743,4225
4042,4225
3420,4257
3541,4257
1211,4296
1230,4296
1515,4296
1517,4296
1860,4296
2533,4296
2890,4296
3683,4296
141,4296
397,4296
1546,4296
1585,4296
3074,4296
3757,4296
3927,4296
4118,4296
12749,4296
1855,4296
2640,4296
3081,4296
4205,4296
580,4296
776,4296
1265,4296
1659,4296
2905,4296
3875,4296
961,4399
983,4399
159,4399
715,4399
754,4399
1123,4399
1654,4399
2085,4399
2442,4399
3370,4399
11244,4399
977,4399
1007,4399
1586,4399
2209,4399
3242,4399
3374,4399
3584,4399
11775,4399
1025,4431
1330,4431
2334,4431
4676,4431
4379,4431
3887,4438
2990,4441
701,4441
794,4441
2114,4453
1387,4453
8606,4453
3935,4453
7460,4453
3499,4453
2845,4474
4296,4474
3552,4474
1156,4476
2833,4476
8613,4476
9936,4476
10166,4476
13984,4476
2119,4476
7969,4476
11785,4476
13423,4476
128,4476
312,4476
672,4476
9602,4476
9928,4476
10234,4476
12145,4476
142,4476
682,4476
2080,4476
4930,4476
8396,4476
17392,4476
496,4499
2596,4499
22374,4499
94,4499
370,4499
1097,4499
1387,4499
1654,4499
1827,4499
2085,4499
3798,4499
3864,4499
4225,4499
8606,4499
1372,4499
4036,4499
4097,4499
3491,4499
2956,4504
3464,4504
2595,4504
339,4516
961,4516
1745,4516
3024,4516
127,4516
715,4516
1639,4516
1654,4516
4440,4516
405,4516
3499,4516
961,4518
2969,4518
3073,4518
159,4518
754,4518
1123,4518
1387,4518
977,4518
1586,4518
3374,4518
7460,4518
2422,4518
3735,4518
